video_id,languages_all,languages_non_auto,has_auto_dub,source,fetched_at,status,error
v678Em6qyzk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
T0xKHwQH-4I,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|ml|nl-NL|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
q8n15q1v4Xo,en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
E-d9mgo8FGk,en|en-US|fr-FR|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
KboGyIilP6k,de-DE|en|en-US|fr-FR|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
yfr3BIk6KFc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
rudzYPHuewc,de-DE|en|en-US|es-US|fr-FR|hi|hu|id|it|ja|pl|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
Z8lv2vy5vco,en,en,unknown,youtubei.js,2025-12-31,ok,
AYnJv68T3MM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Obg7JPd6cmw,de-DE|en|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
GznQgTdEdI4,de-DE|en|en-US|es-US|fr-FR|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
87uo2TPrsl8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|ml|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
ZbKYmfjMPVM,de-DE|en|en-GB|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
9TAlEVDvXgw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_qvp9a1x2UM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|nl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
l4bmZ1gRqCc,en|en-US|es-US|fr|fr-FR|hi|id|it|ja|nl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
nUN4NDVIfVI,en,en,unknown,youtubei.js,2025-12-31,ok,
AqcVsShxzw8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|kn|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
AxJubaijQbI,de-DE|en|en-US|es-US|fr-FR|hi|id|it|iw|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
OfEv5ZdSrhY,en|en-US|es-US|fr-FR|hi|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
Y2lXsxmBx7E,en|en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
BkOIw7vAZCQ,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|ml|nl-NL|pl|pt|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
PnW5IRvgvLY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_s5RFgd59ao,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
emiMj8cCL5E,de-DE|en|en-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
U9qU20VmvaU,en|en-US|es-US|fr-FR|hi|id|it|ja|ml|nl-NL|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
7c0CoXFApnM,en,en,unknown,youtubei.js,2025-12-31,ok,
gjVDqfUhXOY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
u6Got0X41pY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ud_frfkt1t0,de-DE|en|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zDJKFcZ0Kkg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5qu3WETuf6c,en|en-US|es|fr-FR|hi|id|it|ja|ml|nl-NL|pl,en-US,true,youtubei.js,2025-12-31,ok,
l7E-pBWuSIA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
0hlvhQZIOQw,de-DE|en|en-US|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
LNS1fabDkeA,de-DE|en|en-US|fr-FR|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
-k3mVnRlQLU,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
AAsICMPwGPY,de-DE|el|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR|tr,en-US,true,youtubei.js,2025-12-31,ok,
2g3sdzgSABM,en|en-US|es-US|fr-FR|id|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
t2ZoU0LEM6E,de-DE|en|en-US|es-US|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
99stb2mzspI,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|nl|pl|pt|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
y5ARAxW2k_4,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
vn-0zSuAWpI,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
4KHCuXN2F3I,ar|de-DE|en|en-US|es|es-US|fr|fr-FR|hi|hr|hu|id|it|iw|ja|nl|pl|pt-BR|ru|tr,en-US,true,youtubei.js,2025-12-31,ok,
3WHBlPvK3Ek,en|en-US|es-US|fr|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Km024eldY1A,de|de-DE|en|en-US|es-US|fr-FR|hi|id|it|iw|ja|pl|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
2PF52knCy40,de-DE|en|en-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
aqyyhhnGraw,en,en,unknown,youtubei.js,2025-12-31,ok,
fjEB_wbemQA,en,en,unknown,youtubei.js,2025-12-31,ok,
M-i9v9VfCrs,de-DE|en|en-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
JnEBO3OHaiA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
jPcBU0Z2Hj8,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
bN8PE3eljdA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
PFkZGpN4wmM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
BBp0bEczCNg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
WYijIV5JrKg,de-DE|en|en-GB|en-US|es-419|es-US|fr-FR|hi|id|it|iw|ja|nl|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
NWBToaXK5T0,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
vA2cdHLKYB8,de-DE|en|en-US|es-US|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ZREp1mAPKTM,de-DE|el|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
d0vY0CKYhPY,en,en,unknown,youtubei.js,2025-12-31,ok,
pKwsPBeSiOc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
j-dce6QmVAQ,en|en-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Lihh_lMmcDw,de-DE|en|en-US|es-US|hi|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
AxxnziuL408,de-DE|en|en-US|fr|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UkmQNbvlK8s,en,en,unknown,youtubei.js,2025-12-31,ok,
wymmCdLdPvM,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
I3ZlhxaT_Ko,de-DE|en|en-US|es-US|ml|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
wKV0GYvR2X8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|ml|nl|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
mh3eMt09EAs,en,en,unknown,youtubei.js,2025-12-31,ok,
CN8hK3YFqhM,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|pl|pt-BR|sr,en-US,true,youtubei.js,2025-12-31,ok,
ktPvjr1tiKk,de-DE|en|en-GB|en-US|es-US|fr-FR|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
h09XU8t8eUM,en,en,unknown,youtubei.js,2025-12-31,ok,
HPfAnX5blO0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
QAja2jp1VjE,de-DE|en|en-US|es-US|fr-FR|id|it|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
XPIgR89jv3Q,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|it|ja|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
xRpR1rmPbJE,de|en|en-US|es-US|fr-FR|hi|id|it|ja|nl|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
vgZhrEs4tuk,en,en,unknown,youtubei.js,2025-12-31,ok,
3BR8tK-LuB0,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|iw|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
tlpYjrbujG0,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|iw|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
lEvXcTYqtKU,cs|de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
wVH4MS6v23U,de-DE|en|en-US|es-US|fr-FR|hi|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
lCjspXB5F4A,da|de|de-DE|en|en-US|es-US|fr|fr-FR|hi|it|iw|ja|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
JuuYFt8bahE,en|en-US|es-US|fr-FR|hi|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
8Nzi1h2m7pE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
wwh0KH-ICCw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR|zh-Hans,en-US,true,youtubei.js,2025-12-31,ok,
WYsP1PhoAZc,en|en-US|es-US|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
2s4TqVAbfz4,en|en-US|es-US,en-US,true,youtubei.js,2025-12-31,ok,
M8xlOm2wPAA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
eAjMvpRMVDw,de|de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ua1K3Eo2PQc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
uAnCL3vhVIs,en,en,unknown,youtubei.js,2025-12-31,ok,
aOT_bG-vWyg,en,en,unknown,youtubei.js,2025-12-31,ok,
aQxCnmhqZko,de-DE|en|en-US|es|es-US|fr-FR|hi|it|iw|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
wGkvyN6s9cY,de-DE|en|en-US|es-US|fr-FR|hi|it|ml|pl|uk,en-US,true,youtubei.js,2025-12-31,ok,
NjCIq58rZ8I,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
iObpxBfOLv4,de-DE|en|en-US|es-US|hi|id|ja|pt-BR|zh-Hans,en-US,true,youtubei.js,2025-12-31,ok,
YVvfY_lFUZ8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
VTveQ1ndH1c,en,en,unknown,youtubei.js,2025-12-31,ok,
AEpQ8YxupfQ,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
y12Tt3bOmKA,en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Ra9I_-o2LHM,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Vp3sgYKULp0,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
TkGawXjsltc,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|iw|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_-M_3oV75Lw,de|de-DE|en|en-US|es-US|fr|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
4izjrtR8Ozg,en,en,unknown,youtubei.js,2025-12-31,ok,
SDw2Pu0-H4g,de-DE|en|en-US|es-US|fr-FR|hi|ja,en-US,true,youtubei.js,2025-12-31,ok,
5Mf0JpTI_gg,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|nl|pt-BR|ru,en-US,true,youtubei.js,2025-12-31,ok,
gi-TBlh44gY,de-DE|en|en-US|es-US|fr|fr-FR|hi|id|it|ja|ml|nl-NL|pl|pt|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
mPn2AdMH7UQ,en,en,unknown,youtubei.js,2025-12-31,ok,
ovsYv-b-wWI,de-DE|en|en-US|es-US|fr-FR|id|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
2JM2oImb9Qg,en,en,unknown,youtubei.js,2025-12-31,ok,
AOMQxLrCI7A,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
SyJlRUBoVp0,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Sa9jLWKrX0c,de-DE|en|en-US|es-US|fr-FR|hi|id|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UTCScjoPymA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
siawhQBRC8I,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|iw|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
MEyIppEOQTw,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5mFpVDpKX70,en,en,unknown,youtubei.js,2025-12-31,ok,
QFeG9CeeH88,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Y30VF3cSIYQ,en,en,unknown,youtubei.js,2025-12-31,ok,
63ILZ9cZ2d4,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
eeLpkCZkWfc,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
6_j2X6fgkaA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
MfzNJE4CK_s,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
k8Rxep2Mkp8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR|sv,en-US,true,youtubei.js,2025-12-31,ok,
G7zT9MljJ3Y,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
8UUPlImm0dM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zzKGnuvX6IQ,en,en,unknown,youtubei.js,2025-12-31,ok,
x-DgL49CFlM,en,en,unknown,youtubei.js,2025-12-31,ok,
4k1jegU4Wb4,en,en,unknown,youtubei.js,2025-12-31,ok,
tY69D3PSmIk,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
hP-DZMmQBng,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
uCsD3ZGzMgE,en,en,unknown,youtubei.js,2025-12-31,ok,
W18FDEA1jRQ,en|en-US|es-US|fr-FR|hi|id|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ZM-i8t4pMK0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
BYRTvoZ3Rho,en|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
49KvZrioFB0,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5kC5k5QBqcc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
xu-RSUGBgpA,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
QvvkJT8myeI,en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
8dHMpnfFdtc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
AuA2EAgAegE,ar|da|de|de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|iw|ja|pl|pt|pt-BR|ru|sk|th|tr|zh|zh-HK|zh-Hans,en-US,true,youtubei.js,2025-12-31,ok,
xgBGibfLD-U,de-DE|el|en|en-US|es-419|es-US|fi|fr-FR|hi|id|it|ja|nl|pl|pt-BR|sk,en-US,true,youtubei.js,2025-12-31,ok,
djmec-Bweeg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR|sk,en-US,true,youtubei.js,2025-12-31,ok,
1MtEUErz7Gg,en|en-US|es-US|fr-FR|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ETrYE4MdoLQ,de-DE|en|en-US|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
xopM9BFjcNo,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|ja|pl|pt|pt-BR|sk,en-US,true,youtubei.js,2025-12-31,ok,
Gq4REVI30Qc,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
YQw124CtvO0,en|en-US|es-US|fr-FR|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Noo4lN-vSvw,en|en-US|es-US|fr-FR|hi|id|ja|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
D046q2EbHGE,en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
PQDvEJFdY1U,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
X3HDnrehyDM,en,en,unknown,youtubei.js,2025-12-31,ok,
xhj5er1k6GQ,de-DE|en|en-US|es|es-US|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
AGX0cLbHaog,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Ku8BOBwD4hc,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
0iMtlus-afo,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
MXJ-zpJeY3E,en,en,unknown,youtubei.js,2025-12-31,ok,
NgbK43jB4rQ,de-DE|en|en-US|es-US|fr|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
rXfKWIZQIo4,de|de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
LqKpkdRRLZw,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
4dUK1JqTSgU,en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR|th,en-US,true,youtubei.js,2025-12-31,ok,
QKHKD8bRAro,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|ml|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
-ruC5A9EzzE,en,en,unknown,youtubei.js,2025-12-31,ok,
pasyRUj7UwM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
kbKtFN71Lfs,en|en-US|es|es-US|fr-FR|hi|it|pl,en-US,true,youtubei.js,2025-12-31,ok,
ur-iLy4z3QE,de-DE|en|en-US|es-US|fr-FR|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
WN58941sgtI,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
MxiTG96QOxw,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|ml|nl-NL|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
PEMIxDjSRTQ,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
O4ndIDcDSGc,de-DE|el|en|en-US|es|es-US|fr-FR|hi|it|ja|pl|pt-BR|sr,en-US,true,youtubei.js,2025-12-31,ok,
mccoBBf0VDM,en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
NoRjwZomUK0,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
I0peG_kRE-4,de-DE|el|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
3IMAUm2WY70,en|en-US|es|es-US|fr|fr-FR|hi|id|it|ja|pt-BR|uk|zh-TW,en-US,true,youtubei.js,2025-12-31,ok,
RhuaPhahHbU,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ezdeBrPnzyc,de-DE|en|en-US|es|es-US|fr|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
m6rfpQXzXu0,ar|de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
lpj0E0a0mlU,en,en,unknown,youtubei.js,2025-12-31,ok,
BH1GMGDYndo,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
co5sOgZ3XcM,de-DE|en|en-US|es-US|fr|fr-FR|hi|id|ml|nl-NL|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
pbXg5EI5t4c,en,en,unknown,youtubei.js,2025-12-31,ok,
aCq04N9it8U,de-DE|en|en-US|es|es-US|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
HcqdqsQq-6M,de|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
G_uybVKBacI,en,en,unknown,youtubei.js,2025-12-31,ok,
fQQ8IiTWHhg,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
FlndIiQa20o,de-DE|en|en-US|es|es-US|fr-FR|hi|id|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
EeuLDnOupCI,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR|zh,en-US,true,youtubei.js,2025-12-31,ok,
mceaM2_zQd8,de-DE|en|en-US|es|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
kaMKInkV7Vs,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
7dwgusHjA0Y,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
4LQvjSf6SSw,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
9yUZTTLpDtk,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
3P6DWAwwViU,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
m3drS_8BpU0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
4kWuxfVbIaU,de-DE|en|en-US|es-US|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
fcVjitaM3LY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
un-pTKfC1dQ,de-DE|en|en-US|es|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
2BIx2x-Q2fE,de-DE|en|en-US|es|es-US|fi|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
A8Tiba3h9Fw,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
YCXmUi56rao,de-DE|en|en-US|es|es-US|fr-FR|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
